loan_id,document_type,available
L-102498,income_verification,true
L-102499,appraisal_report,true
L-102500,promissory_note,true
L-102500,insurance_certificate,true
L-102500,title_report,false
L-102501,promissory_note,true
L-102501,deed_of_trust,true
L-102502,promissory_note,true
L-102503,income_verification,true
L-102503,deed_of_trust,true
L-102504,deed_of_trust,true
L-102505,promissory_note,true
L-102505,deed_of_trust,true
L-102505,income_verification,true
L-102506,insurance_certificate,true
L-102507,title_report,true
L-102508,insurance_certificate,true
L-102508,appraisal_report,true
L-102508,promissory_note,true
L-102509,deed_of_trust,true
L-102509,insurance_certificate,false
L-102509,income_verification,true
L-102510,appraisal_report,true
L-102510,deed_of_trust,true
L-102511,promissory_note,true
L-102511,deed_of_trust,true
L-102511,title_report,true
L-102512,income_verification,true
L-102512,deed_of_trust,false
L-102512,title_report,true
L-102513,income_verification,true
L-102513,title_report,true
L-102513,promissory_note,true
L-102514,appraisal_report,true
L-102515,promissory_note,true
L-102516,appraisal_report,true
L-102517,promissory_note,true
L-102517,insurance_certificate,true
L-102518,promissory_note,true
L-102518,appraisal_report,false
L-102519,appraisal_report,true
L-102519,promissory_note,true
L-102519,deed_of_trust,true
L-102520,promissory_note,true
L-102520,deed_of_trust,true
L-102520,insurance_certificate,true
L-102521,appraisal_report,true
L-102522,appraisal_report,true
L-102522,promissory_note,true
L-102522,title_report,true
L-102523,appraisal_report,true
L-102523,insurance_certificate,true
L-102524,deed_of_trust,true
L-102524,promissory_note,true
L-102525,insurance_certificate,true
L-102525,appraisal_report,true
L-102526,promissory_note,true
L-102527,appraisal_report,true
L-102527,deed_of_trust,true
L-102528,insurance_certificate,true
L-102529,income_verification,true
L-102529,insurance_certificate,false
L-102530,income_verification,true
L-102530,promissory_note,true
L-102531,income_verification,true
L-102532,appraisal_report,true
L-102532,title_report,true
L-102533,insurance_certificate,true
L-102533,title_report,true
L-102534,promissory_note,true
L-102534,title_report,true
L-102534,deed_of_trust,true
L-102535,income_verification,true
L-102536,deed_of_trust,true
L-102536,income_verification,true
L-102536,title_report,true
L-102537,insurance_certificate,false
L-102538,title_report,true
L-102538,appraisal_report,true
L-102538,deed_of_trust,true
L-102539,promissory_note,true
L-102540,appraisal_report,true
L-102540,promissory_note,true
L-102541,title_report,true
L-102541,insurance_certificate,true
L-102542,deed_of_trust,true
L-102543,deed_of_trust,true
L-102543,income_verification,false
L-102543,insurance_certificate,true
L-102544,promissory_note,true
L-102545,promissory_note,true
L-102545,deed_of_trust,true
L-102545,title_report,true
L-102546,promissory_note,true
L-102546,title_report,false
L-102547,appraisal_report,false
L-102547,insurance_certificate,true
L-102547,deed_of_trust,true
L-102548,deed_of_trust,true
L-102549,promissory_note,true
L-102549,income_verification,true
L-102550,income_verification,true
L-102550,deed_of_trust,true
L-102551,title_report,true
L-102552,insurance_certificate,true
L-102552,appraisal_report,true
L-102552,title_report,true
L-102553,insurance_certificate,true
L-102553,title_report,true
L-102554,insurance_certificate,false
L-102555,appraisal_report,true
L-102555,insurance_certificate,true
L-102556,deed_of_trust,true
L-102556,insurance_certificate,false
L-102556,promissory_note,true
L-102557,title_report,true
L-102557,insurance_certificate,true
L-102558,promissory_note,false
L-102558,deed_of_trust,true
L-102559,income_verification,false
L-102559,promissory_note,true
L-102560,income_verification,true
L-102560,appraisal_report,false
L-102561,title_report,true
L-102561,insurance_certificate,true
L-102562,deed_of_trust,true
L-102563,income_verification,true
L-102563,insurance_certificate,true
L-102563,deed_of_trust,true
L-102564,income_verification,true
L-102564,insurance_certificate,true
L-102565,insurance_certificate,true
L-102565,appraisal_report,true
L-102566,deed_of_trust,true
L-102566,appraisal_report,true
L-102566,insurance_certificate,true
L-102567,income_verification,true
L-102568,promissory_note,true
L-102569,deed_of_trust,true
L-102570,promissory_note,true
L-102570,income_verification,true
L-102571,insurance_certificate,true
L-102571,appraisal_report,true
L-102571,deed_of_trust,true
L-102572,title_report,true
L-102572,income_verification,true
L-102572,appraisal_report,true
L-102573,title_report,true
L-102574,income_verification,true
L-102575,income_verification,true
L-102575,appraisal_report,true
L-102576,appraisal_report,true
L-102576,promissory_note,true
L-102577,deed_of_trust,true
L-102577,title_report,true
L-102578,deed_of_trust,true
L-102579,promissory_note,true
L-102580,insurance_certificate,false
L-102580,title_report,true
L-102580,deed_of_trust,true
L-102581,appraisal_report,true
L-102581,income_verification,true
L-102582,promissory_note,true
L-102583,income_verification,true
L-102583,title_report,true
L-102584,income_verification,true
L-102584,appraisal_report,true
L-102585,promissory_note,true
L-102585,deed_of_trust,true
L-102585,appraisal_report,true
L-102586,income_verification,true
L-102586,insurance_certificate,true
L-102586,title_report,true
L-102587,income_verification,true
L-102587,insurance_certificate,true
L-102587,promissory_note,true
L-102588,income_verification,true
L-102589,insurance_certificate,true
L-102590,deed_of_trust,true
L-102590,appraisal_report,true
L-102591,appraisal_report,true
L-102591,insurance_certificate,true
L-102592,promissory_note,true
L-102593,insurance_certificate,true
L-102593,appraisal_report,true
L-102594,income_verification,true
L-102594,deed_of_trust,true
L-102595,appraisal_report,true
L-102596,promissory_note,true
L-102596,insurance_certificate,true
L-102596,income_verification,true
L-102597,insurance_certificate,false
L-102597,title_report,true
L-102597,promissory_note,true
L-102598,title_report,true
L-102598,insurance_certificate,true
L-102598,promissory_note,true
L-102599,insurance_certificate,true
L-102600,deed_of_trust,true
L-102600,promissory_note,true
L-102600,insurance_certificate,true
L-102601,deed_of_trust,true
L-102601,title_report,true
L-102602,income_verification,true
L-102603,title_report,false
L-102603,insurance_certificate,true
L-102603,income_verification,true
L-102604,deed_of_trust,true
L-102604,income_verification,true
L-102604,appraisal_report,true
L-102605,insurance_certificate,true
L-102605,appraisal_report,true
L-102605,promissory_note,true
L-102606,deed_of_trust,true
L-102607,appraisal_report,true
L-102607,promissory_note,true
L-102607,income_verification,true
L-102608,deed_of_trust,true
L-102609,deed_of_trust,true
L-102609,title_report,true
L-102609,appraisal_report,true
L-102610,income_verification,true
L-102610,deed_of_trust,true
L-102610,title_report,true
L-102611,promissory_note,true
L-102611,income_verification,true
L-102611,title_report,true
L-102612,appraisal_report,true
L-102612,deed_of_trust,true
L-102612,income_verification,true
L-102613,deed_of_trust,true
L-102613,promissory_note,true
L-102614,appraisal_report,true
L-102615,appraisal_report,true
L-102616,title_report,true
L-102617,deed_of_trust,true
L-102617,title_report,true
L-102618,income_verification,true
L-102619,deed_of_trust,true
L-102620,appraisal_report,false
L-102621,income_verification,true
L-102621,deed_of_trust,true
L-102622,appraisal_report,true
L-102623,appraisal_report,true
L-102624,appraisal_report,true
L-102624,promissory_note,true
L-102625,deed_of_trust,true
L-102625,insurance_certificate,true
L-102626,income_verification,true
L-102627,promissory_note,true
L-102628,promissory_note,true
L-102629,appraisal_report,true
L-102629,insurance_certificate,true
L-102630,title_report,true
L-102630,appraisal_report,true
L-102630,insurance_certificate,true
L-102631,insurance_certificate,true
L-102631,promissory_note,true
L-102631,income_verification,true
L-102632,title_report,true
L-102632,promissory_note,true
L-102632,appraisal_report,true
L-102633,deed_of_trust,true
L-102633,income_verification,true
L-102634,title_report,true
L-102634,deed_of_trust,true
L-102635,promissory_note,true
L-102635,insurance_certificate,true
L-102635,appraisal_report,true
L-102636,income_verification,true
L-102636,deed_of_trust,true
L-102636,title_report,true
L-102637,promissory_note,true
L-102638,title_report,true
L-102638,deed_of_trust,true
L-102639,insurance_certificate,true
L-102640,insurance_certificate,true
L-102641,income_verification,true
L-102641,appraisal_report,true
L-102642,promissory_note,true
L-102642,title_report,true
L-102643,appraisal_report,true
L-102643,insurance_certificate,true
L-102644,income_verification,true
L-102645,title_report,true
L-102645,income_verification,false
L-102646,promissory_note,true
L-102646,title_report,true
L-102646,appraisal_report,true
L-102647,title_report,true
L-102647,deed_of_trust,true
L-102647,income_verification,true
L-102648,insurance_certificate,true
L-102648,promissory_note,true
L-102649,promissory_note,true
L-102650,promissory_note,true
L-102651,insurance_certificate,false
L-102652,promissory_note,true
L-102653,deed_of_trust,true
L-102653,insurance_certificate,false
L-102654,appraisal_report,true
L-102654,insurance_certificate,true
L-102654,promissory_note,true
L-102655,promissory_note,true
L-102655,deed_of_trust,true
L-102655,insurance_certificate,true
L-102656,title_report,true
L-102656,insurance_certificate,true
L-102657,insurance_certificate,false
L-102657,income_verification,true
L-102658,promissory_note,true
L-102659,income_verification,true
L-102659,deed_of_trust,true
L-102660,appraisal_report,true
L-102661,promissory_note,true
L-102661,deed_of_trust,true
L-102662,insurance_certificate,true
L-102662,promissory_note,true
L-102663,appraisal_report,false
L-102663,insurance_certificate,true
L-102664,promissory_note,true
L-102664,appraisal_report,true
L-102665,insurance_certificate,true
L-102666,appraisal_report,true
L-102666,deed_of_trust,true
L-102667,promissory_note,true
L-102668,income_verification,false
L-102668,insurance_certificate,true
L-102668,appraisal_report,true
L-102669,deed_of_trust,true
L-102669,title_report,true
L-102670,income_verification,true
L-102671,income_verification,true
L-102671,title_report,true
L-102672,title_report,true
L-102672,deed_of_trust,true
L-102672,promissory_note,true
L-102673,deed_of_trust,true
L-102673,promissory_note,true
L-102673,appraisal_report,true
L-102674,income_verification,true
L-102675,insurance_certificate,true
L-102675,appraisal_report,false
L-102675,deed_of_trust,true
L-102676,title_report,true
L-102676,deed_of_trust,true
L-102677,insurance_certificate,true
L-102677,title_report,true
L-102678,income_verification,true
L-102679,title_report,false
L-102679,insurance_certificate,true
L-102680,deed_of_trust,true
L-102680,income_verification,false
L-102680,appraisal_report,true
L-102681,promissory_note,false
L-102682,promissory_note,true
L-102683,insurance_certificate,true
L-102683,appraisal_report,true
L-102683,title_report,true
L-102684,income_verification,false
L-102684,appraisal_report,true
L-102684,insurance_certificate,false
L-102685,appraisal_report,true
L-102685,deed_of_trust,true
L-102685,insurance_certificate,true
L-102686,appraisal_report,true
L-102686,title_report,true
L-102686,insurance_certificate,true
L-102687,appraisal_report,true
L-102687,deed_of_trust,true
L-102687,insurance_certificate,true
L-102688,income_verification,true
L-102688,appraisal_report,true
L-102689,deed_of_trust,true
L-102689,title_report,true
L-102689,insurance_certificate,true
L-102690,promissory_note,true
L-102690,title_report,true
L-102690,deed_of_trust,true
L-102691,deed_of_trust,true
L-102691,insurance_certificate,true
L-102692,promissory_note,true
L-102692,title_report,true
L-102692,income_verification,true
L-102693,promissory_note,true
L-102694,title_report,true
L-102694,promissory_note,true
L-102694,deed_of_trust,true
L-102695,income_verification,true
L-102695,insurance_certificate,true
L-102696,insurance_certificate,false
L-102696,income_verification,true
L-102697,insurance_certificate,true
L-102697,promissory_note,true
L-102698,income_verification,true
L-102699,insurance_certificate,false
L-102699,title_report,true
L-102699,appraisal_report,true
L-102700,insurance_certificate,false
L-102700,income_verification,true
L-102700,title_report,true
L-102701,title_report,true
L-102701,appraisal_report,true
L-102702,income_verification,true
L-102703,title_report,true
L-102703,income_verification,true
L-102703,insurance_certificate,true
L-102704,income_verification,true
L-102704,insurance_certificate,true
L-102705,promissory_note,false
L-102705,insurance_certificate,true
L-102705,deed_of_trust,true
L-102706,title_report,true
L-102706,promissory_note,true
L-102706,income_verification,true
L-102707,insurance_certificate,true
L-102707,title_report,true
L-102707,promissory_note,true
L-102708,appraisal_report,true
L-102708,deed_of_trust,true
L-102709,appraisal_report,true
L-102709,title_report,true
L-102709,insurance_certificate,true
L-102710,insurance_certificate,true
L-102710,promissory_note,true
L-102711,deed_of_trust,true
L-102711,income_verification,true
L-102712,promissory_note,true
L-102712,deed_of_trust,true
L-102712,insurance_certificate,true
L-102713,appraisal_report,false
L-102714,promissory_note,true
L-102715,deed_of_trust,true
L-102715,income_verification,true
L-102715,insurance_certificate,true
L-102716,appraisal_report,true
L-102716,insurance_certificate,false
L-102716,deed_of_trust,true
L-102717,insurance_certificate,true
L-102717,income_verification,true
L-102717,promissory_note,true
L-102718,promissory_note,true
L-102719,promissory_note,true
L-102719,title_report,true
L-102719,appraisal_report,true
L-102720,insurance_certificate,true
L-102720,promissory_note,true
L-102721,promissory_note,true
L-102722,appraisal_report,true
L-102722,deed_of_trust,true
L-102722,title_report,true
L-102723,deed_of_trust,true
L-102723,appraisal_report,true
L-102723,income_verification,true
L-102724,insurance_certificate,true
L-102724,deed_of_trust,true
L-102725,income_verification,true
L-102725,deed_of_trust,true
L-102725,appraisal_report,false
L-102726,appraisal_report,true
L-102726,deed_of_trust,true
L-102727,appraisal_report,true
L-102727,insurance_certificate,true
L-102727,income_verification,true
L-102728,deed_of_trust,true
L-102728,promissory_note,true
L-102728,title_report,true
L-102729,promissory_note,false
L-102729,title_report,true
L-102730,insurance_certificate,true
L-102731,promissory_note,true
L-102731,title_report,true
L-102732,insurance_certificate,true
L-102732,title_report,true
L-102733,promissory_note,true
L-102734,promissory_note,true
L-102735,title_report,true
L-102735,appraisal_report,true
L-102735,income_verification,true
L-102736,appraisal_report,true
L-102736,insurance_certificate,true
L-102737,promissory_note,true
L-102737,appraisal_report,true
L-102737,title_report,true
L-102738,income_verification,true
L-102739,deed_of_trust,true
L-102739,title_report,true
L-102739,income_verification,true
L-102740,insurance_certificate,true
L-102740,income_verification,true
L-102741,promissory_note,true
L-102741,income_verification,true
L-102741,title_report,true
L-102742,promissory_note,true
L-102742,income_verification,true
L-102742,insurance_certificate,false
L-102743,title_report,true
L-102744,promissory_note,true
L-102745,appraisal_report,true
L-102745,deed_of_trust,true
L-102745,promissory_note,true
L-102746,appraisal_report,true
L-102747,promissory_note,true
L-102747,appraisal_report,true
L-102747,title_report,false
L-102748,income_verification,true
L-102748,deed_of_trust,true
L-102749,income_verification,true
L-102749,deed_of_trust,true
L-102749,appraisal_report,true
L-102750,promissory_note,true
L-102750,appraisal_report,true
L-102750,income_verification,false
L-102751,title_report,false
L-102751,income_verification,true
L-102751,appraisal_report,true
L-102752,promissory_note,true
L-102753,promissory_note,true
L-102754,income_verification,false
L-102754,insurance_certificate,true
L-102754,appraisal_report,false
L-102755,deed_of_trust,true
L-102755,promissory_note,false
L-102755,insurance_certificate,true
L-102756,income_verification,true
L-102756,promissory_note,false
L-102756,insurance_certificate,true
L-102757,appraisal_report,true
L-102758,promissory_note,true
L-102758,income_verification,true
L-102758,insurance_certificate,true
L-102759,insurance_certificate,true
L-102759,promissory_note,true
L-102760,appraisal_report,true
L-102760,title_report,true
L-102761,title_report,true
L-102761,income_verification,true
L-102762,promissory_note,true
L-102763,income_verification,true
L-102763,insurance_certificate,true
L-102764,appraisal_report,false
L-102764,title_report,true
L-102765,appraisal_report,true
L-102765,income_verification,true
L-102766,promissory_note,true
L-102767,title_report,true
L-102767,appraisal_report,true
L-102767,insurance_certificate,true
L-102768,appraisal_report,true
L-102768,promissory_note,true
L-102768,title_report,true
L-102769,income_verification,true
L-102770,income_verification,true
L-102770,insurance_certificate,true
L-102771,title_report,true
L-102771,promissory_note,true
L-102771,appraisal_report,true
L-102772,title_report,true
L-102773,appraisal_report,true
L-102773,title_report,true
L-102774,insurance_certificate,true
L-102774,deed_of_trust,true
L-102775,title_report,true
L-102775,promissory_note,true
L-102776,appraisal_report,true
L-102777,appraisal_report,true
L-102777,title_report,false
L-102777,income_verification,true
L-102778,title_report,true
L-102778,income_verification,true
L-102779,income_verification,true
L-102780,deed_of_trust,true
L-102780,appraisal_report,true
L-102781,appraisal_report,true
L-102781,income_verification,true
L-102782,appraisal_report,true
L-102783,insurance_certificate,true
L-102783,promissory_note,true
L-102783,title_report,false
L-102784,appraisal_report,true
L-102785,title_report,true
L-102785,insurance_certificate,true
L-102785,appraisal_report,true
L-102786,appraisal_report,true
L-102786,insurance_certificate,true
L-102787,title_report,true
L-102787,income_verification,true
L-102787,promissory_note,true
L-102788,appraisal_report,true
L-102788,title_report,true
L-102788,income_verification,true
L-102789,appraisal_report,true
L-102789,title_report,true
L-102789,income_verification,true
L-102790,title_report,true
L-102791,title_report,true
L-102791,appraisal_report,true
L-102792,title_report,true
L-102792,income_verification,false
L-102793,appraisal_report,true
L-102794,insurance_certificate,true
L-102794,deed_of_trust,false
L-102795,title_report,true
L-102795,deed_of_trust,true
L-102795,insurance_certificate,true
L-102796,income_verification,true
L-102796,insurance_certificate,true
L-102797,appraisal_report,false
L-102798,income_verification,true
L-102799,promissory_note,true
L-102799,income_verification,true
L-102799,deed_of_trust,true
L-102800,deed_of_trust,true
L-102801,title_report,true
L-102801,insurance_certificate,true
L-102802,promissory_note,true
L-102802,title_report,true
L-102802,deed_of_trust,true
L-102803,appraisal_report,true
L-102803,insurance_certificate,true
L-102803,deed_of_trust,true
L-102804,deed_of_trust,true
L-102804,appraisal_report,true
L-102805,promissory_note,true
L-102805,income_verification,true
L-102806,appraisal_report,true
L-102806,promissory_note,true
L-102807,appraisal_report,true
L-102807,income_verification,true
L-102808,title_report,true
L-102809,income_verification,true
L-102810,promissory_note,true
L-102811,title_report,true
L-102812,appraisal_report,true
L-102813,promissory_note,true
L-102813,insurance_certificate,true
L-102814,title_report,false
L-102815,deed_of_trust,false
L-102815,insurance_certificate,true
L-102816,promissory_note,true
L-102816,insurance_certificate,true
L-102816,deed_of_trust,true
L-102817,income_verification,false
L-102817,deed_of_trust,true
L-102818,appraisal_report,true
L-102818,income_verification,true
L-102818,deed_of_trust,true
L-102819,income_verification,true
L-102819,title_report,true
L-102819,appraisal_report,false
L-102820,title_report,true
L-102820,insurance_certificate,true
L-102820,appraisal_report,false
L-102821,insurance_certificate,true
L-102821,appraisal_report,true
L-102822,title_report,true
L-102822,deed_of_trust,true
L-102823,promissory_note,true
L-102823,deed_of_trust,true
L-102824,deed_of_trust,true
L-102824,title_report,true
L-102825,promissory_note,true
L-102826,income_verification,false
L-102827,promissory_note,true
L-102827,appraisal_report,false
L-102827,insurance_certificate,true
L-102828,appraisal_report,true
L-102828,title_report,true
L-102828,income_verification,true
L-102829,income_verification,true
L-102830,appraisal_report,true
L-102830,promissory_note,true
L-102830,title_report,true
L-102831,promissory_note,true
L-102831,title_report,true
L-102832,income_verification,false
L-102832,title_report,false
L-102833,insurance_certificate,false
L-102834,insurance_certificate,false
L-102835,income_verification,true
L-102835,appraisal_report,true
L-102836,promissory_note,true
L-102836,deed_of_trust,false
L-102837,insurance_certificate,true
L-102837,appraisal_report,true
L-102838,income_verification,true
L-102839,title_report,true
L-102840,promissory_note,true
L-102840,title_report,true
L-102841,appraisal_report,true
L-102841,deed_of_trust,true
L-102841,insurance_certificate,true
L-102842,promissory_note,true
L-102843,promissory_note,true
L-102844,deed_of_trust,true
L-102844,insurance_certificate,true
L-102844,title_report,true
L-102845,appraisal_report,true
L-102846,appraisal_report,true
L-102846,insurance_certificate,true
L-102847,title_report,true
L-102847,promissory_note,true
L-102847,appraisal_report,true
L-102848,appraisal_report,true
L-102849,appraisal_report,true
L-102849,deed_of_trust,true
L-102850,promissory_note,true
L-102851,promissory_note,true
L-102852,income_verification,true
L-102853,promissory_note,true
L-102853,income_verification,true
L-102854,income_verification,true
L-102854,title_report,true
L-102855,appraisal_report,true
L-102855,income_verification,true
L-102856,title_report,true
L-102857,income_verification,true
L-102857,insurance_certificate,true
L-102858,income_verification,false
L-102858,title_report,true
L-102859,deed_of_trust,false
L-102859,income_verification,true
L-102859,promissory_note,true
L-102860,income_verification,true
L-102861,title_report,true
L-102862,income_verification,true
L-102862,deed_of_trust,true
L-102863,insurance_certificate,true
L-102864,promissory_note,true
L-102864,appraisal_report,true
L-102864,income_verification,true
L-102865,income_verification,true
L-102865,promissory_note,true
L-102865,deed_of_trust,true
L-102866,promissory_note,true
L-102866,title_report,true
L-102866,appraisal_report,true
L-102867,promissory_note,true
L-102867,appraisal_report,true
L-102867,insurance_certificate,true
L-102868,title_report,true
L-102868,insurance_certificate,true
L-102869,insurance_certificate,true
L-102869,title_report,true
L-102870,deed_of_trust,true
L-102871,appraisal_report,true
L-102871,title_report,true
L-102871,promissory_note,true
L-102872,insurance_certificate,true
L-102873,promissory_note,true
L-102873,appraisal_report,true
L-102874,insurance_certificate,true
L-102874,income_verification,true
L-102875,promissory_note,true
L-102876,promissory_note,true
L-102876,insurance_certificate,true
L-102877,promissory_note,true
L-102877,appraisal_report,true
L-102877,insurance_certificate,true
L-102878,deed_of_trust,true
L-102878,income_verification,true
L-102878,title_report,true
L-102879,appraisal_report,true
L-102880,income_verification,true
L-102881,promissory_note,true
L-102881,deed_of_trust,true
L-102882,title_report,true
L-102882,appraisal_report,true
L-102882,deed_of_trust,true
L-102883,insurance_certificate,true
L-102883,income_verification,true
L-102884,title_report,true
L-102884,promissory_note,false
L-102885,income_verification,true
L-102885,appraisal_report,true
L-102885,title_report,true
L-102886,insurance_certificate,true
L-102886,appraisal_report,true
L-102886,deed_of_trust,true
L-102887,appraisal_report,true
L-102887,title_report,true
L-102887,income_verification,true
L-102888,title_report,false
L-102888,deed_of_trust,true
L-102889,promissory_note,true
L-102889,income_verification,true
L-102890,title_report,true
L-102890,deed_of_trust,true
L-102890,insurance_certificate,true
L-102891,appraisal_report,true
L-102891,insurance_certificate,true
L-102891,deed_of_trust,true
L-102892,income_verification,false
L-102893,title_report,true
L-102894,income_verification,true
L-102894,insurance_certificate,false
L-102894,appraisal_report,true
L-102895,insurance_certificate,true
L-102895,income_verification,false
L-102896,appraisal_report,true
L-102896,insurance_certificate,false
L-102897,promissory_note,false
L-102897,deed_of_trust,true
L-102897,title_report,true
L-102898,insurance_certificate,true
L-102898,title_report,true
L-102898,income_verification,true
L-102899,title_report,true
L-102900,title_report,true
L-102901,title_report,true
L-102901,promissory_note,true
L-102901,income_verification,true
L-102902,insurance_certificate,true
L-102902,title_report,true
L-102902,promissory_note,true
L-102903,income_verification,true
L-102903,promissory_note,true
L-102903,title_report,true
L-102904,insurance_certificate,true
L-102904,title_report,true
L-102904,appraisal_report,true
L-102905,insurance_certificate,true
L-102905,title_report,true
L-102905,income_verification,true
L-102906,title_report,false
L-102907,income_verification,true
L-102908,appraisal_report,true
L-102908,income_verification,true
L-102908,title_report,true
L-102909,deed_of_trust,false
L-102909,promissory_note,true
L-102909,appraisal_report,true
L-102910,title_report,true
L-102910,promissory_note,true
L-102911,promissory_note,true
L-102911,insurance_certificate,true
L-102912,income_verification,true
L-102912,appraisal_report,true
L-102913,insurance_certificate,true
L-102914,income_verification,true
L-102915,deed_of_trust,true
L-102915,insurance_certificate,true
L-102916,promissory_note,true
L-102917,appraisal_report,true
L-102917,promissory_note,true
L-102918,income_verification,true
L-102919,insurance_certificate,true
L-102919,income_verification,true
L-102920,promissory_note,true
L-102920,income_verification,true
L-102921,appraisal_report,true
L-102921,title_report,true
L-102922,insurance_certificate,true
L-102922,title_report,true
L-102923,title_report,true
L-102924,appraisal_report,true
L-102925,promissory_note,false
L-102925,income_verification,true
L-102925,appraisal_report,true
L-102926,insurance_certificate,true
L-102926,income_verification,true
L-102926,title_report,true
L-102927,appraisal_report,true
L-102927,income_verification,true
L-102928,income_verification,true
L-102928,deed_of_trust,true
L-102929,insurance_certificate,false
L-102929,deed_of_trust,true
L-102929,promissory_note,true
L-102930,insurance_certificate,false
L-102930,promissory_note,true
L-102931,title_report,true
L-102931,income_verification,true
L-102931,appraisal_report,true
L-102932,insurance_certificate,true
L-102932,promissory_note,true
L-102933,title_report,true
L-102933,income_verification,true
L-102934,income_verification,true
L-102935,insurance_certificate,true
L-102935,promissory_note,true
L-102935,title_report,false
L-102936,income_verification,true
L-102936,deed_of_trust,false
L-102937,income_verification,true
L-102938,appraisal_report,true
L-102939,promissory_note,true
L-102939,appraisal_report,true
L-102939,deed_of_trust,true
L-102940,deed_of_trust,true
L-102941,appraisal_report,true
L-102941,insurance_certificate,true
L-102941,income_verification,true
L-102942,deed_of_trust,true
L-102943,appraisal_report,true
L-102944,insurance_certificate,true
L-102944,deed_of_trust,true
L-102945,title_report,true
L-102946,deed_of_trust,true
L-102946,title_report,true
L-102946,insurance_certificate,false
L-102947,deed_of_trust,true
L-102947,income_verification,false
L-102947,appraisal_report,false
L-102948,deed_of_trust,true
L-102948,appraisal_report,false
L-102948,title_report,true
L-102949,title_report,true
L-102949,deed_of_trust,true
L-102949,promissory_note,true
L-102950,title_report,false
L-102951,promissory_note,true
L-102951,income_verification,true
L-102951,title_report,true
L-102952,income_verification,true
L-102953,deed_of_trust,false
L-102953,income_verification,true
L-102954,title_report,true
L-102955,title_report,true
L-102956,income_verification,true
L-102956,promissory_note,true
L-102956,deed_of_trust,true
L-102957,insurance_certificate,true
L-102957,income_verification,true
L-102958,appraisal_report,true
L-102959,promissory_note,true
L-102959,title_report,true
L-102960,promissory_note,false
L-102960,insurance_certificate,false
L-102961,appraisal_report,false
L-102961,income_verification,true
L-102962,appraisal_report,true
L-102962,title_report,true
L-102962,insurance_certificate,true
L-102963,insurance_certificate,true
L-102964,appraisal_report,true
L-102964,insurance_certificate,true
L-102965,deed_of_trust,true
L-102965,insurance_certificate,true
L-102966,insurance_certificate,true
L-102966,title_report,true
L-102966,appraisal_report,true
L-102967,deed_of_trust,true
L-102967,income_verification,false
L-102967,appraisal_report,true
L-102968,income_verification,true
L-102968,appraisal_report,true
L-102968,promissory_note,true
L-102969,title_report,true
L-102970,income_verification,true
L-102970,deed_of_trust,true
L-102971,appraisal_report,true
L-102971,income_verification,true
L-102972,appraisal_report,true
L-102972,deed_of_trust,false
L-102973,promissory_note,true
L-102974,appraisal_report,true
L-102975,income_verification,true
L-102976,deed_of_trust,true
L-102977,appraisal_report,true
L-102978,deed_of_trust,true
L-102978,promissory_note,true
L-102979,promissory_note,true
L-102979,insurance_certificate,true
L-102980,deed_of_trust,true
L-102980,promissory_note,true
L-102981,title_report,true
L-102981,insurance_certificate,true
L-102981,appraisal_report,true
L-102982,insurance_certificate,true
L-102982,deed_of_trust,true
L-102983,promissory_note,true
L-102983,insurance_certificate,false
L-102984,insurance_certificate,true
L-102984,deed_of_trust,true
L-102984,appraisal_report,false
L-102985,deed_of_trust,true
L-102986,deed_of_trust,true
L-102986,promissory_note,true
L-102987,title_report,true
L-102987,insurance_certificate,true
L-102987,appraisal_report,true
L-102988,deed_of_trust,true
L-102989,deed_of_trust,true
L-102990,promissory_note,true
L-102990,appraisal_report,false
L-102991,deed_of_trust,true
L-102991,appraisal_report,true
L-102992,deed_of_trust,true
L-102993,promissory_note,true
L-102994,insurance_certificate,true
L-102994,promissory_note,true
L-102995,income_verification,true
L-102995,promissory_note,false
L-102995,appraisal_report,false
L-102996,title_report,true
L-102997,promissory_note,true
L-102997,title_report,true
L-102998,insurance_certificate,true
L-102999,income_verification,true
L-102999,deed_of_trust,true
L-103000,appraisal_report,false
L-103000,insurance_certificate,true
L-103001,income_verification,true
L-103002,promissory_note,false
L-103002,appraisal_report,true
L-103002,title_report,true
L-103003,deed_of_trust,true
L-103003,income_verification,true
L-103003,promissory_note,false
L-103004,appraisal_report,true
L-103005,deed_of_trust,false
L-103005,income_verification,true
L-103006,deed_of_trust,true
L-103006,promissory_note,false
L-103006,appraisal_report,true
L-103007,income_verification,true
L-103007,insurance_certificate,true
L-103008,appraisal_report,true
L-103008,promissory_note,true
L-103009,appraisal_report,true
L-103009,insurance_certificate,true
L-DUP-1000,income_verification,true
L-DUP-1000,title_report,true
L-103011,promissory_note,true
L-103011,insurance_certificate,true
L-103011,title_report,false
L-103012,promissory_note,true
L-103012,deed_of_trust,true
L-103013,promissory_note,true
L-103013,insurance_certificate,true
L-103013,appraisal_report,true
L-103014,insurance_certificate,true
L-103014,appraisal_report,true
L-103015,insurance_certificate,true
L-103015,title_report,true
L-103016,appraisal_report,true
L-103017,promissory_note,true
L-103018,promissory_note,true
L-103018,income_verification,true
L-103018,title_report,true
L-103019,title_report,true
L-103019,appraisal_report,true
L-DUP-1001,income_verification,true
L-103021,income_verification,false
L-103021,insurance_certificate,true
L-103022,promissory_note,true
L-103022,insurance_certificate,true
L-103022,income_verification,true
